Date,Observation,fit 1,fit 2,fit 3,fit 4,fit 5,fit 6
"Jan 1, 1985",,,,,,,
"Jan 3, 1985",,,,,,,
"Feb 6, 1985",,,,,,,
"Mar 15, 1985",,,,,,,
"Mar 24, 1985",,,,,,,
"Apr 20, 1985",,,,,,,
"May 27, 1985",,,,,,,
"Jul 2, 1985",,,,,,,
"Aug 8, 1985",,,,,,,
"Sep 13, 1985",,,,,,,
"Oct 20, 1985",,,,,,,
"Nov 25, 1985",,,,,,,
"Jan 1, 1986",,,,,,,
"Feb 6, 1986",,,,,,,
"Mar 11, 1986",,,,,,,
"Mar 15, 1986",,,,,,,
"Apr 20, 1986",,,,,,,
"May 27, 1986",,,,,,,
"Jul 2, 1986",,,,,,,
"Aug 8, 1986",,,,,,,
"Sep 13, 1986",,,,,,,
"Oct 5, 1986",,,,,,,
"Oct 20, 1986",,,,,,,
"Nov 25, 1986",,,,,,,
"Jan 1, 1987",,,,,,,
"Jan 9, 1987",-0.209,,,,,,
"Feb 6, 1987",,,,,,,
"Mar 15, 1987",,,,,,,
"Apr 20, 1987",,,,,,,
"May 27, 1987",,,,,,,
"Jul 2, 1987",,,,,,,
"Aug 8, 1987",,,,,,,
"Sep 13, 1987",,,,,,,
"Oct 8, 1987",,,,,,,
"Oct 20, 1987",,,,,,,
"Nov 1, 1987",-0.053,-0.043,,,,,
"Nov 17, 1987",-0.063,-0.047,,,,,
"Nov 25, 1987",,-0.048,,,,,
"Dec 27, 1987",,-0.052,,,,,
"Jan 1, 1988",,-0.052,,,,,
"Jan 4, 1988",-0.054,-0.053,,,,,
"Jan 12, 1988",-0.037,-0.053,,,,,
"Jan 20, 1988",,-0.053,,,,,
"Feb 6, 1988",,-0.052,,,,,
"Mar 14, 1988",,-0.047,,,,,
"Mar 16, 1988",,-0.047,,,,,
"Apr 17, 1988",,-0.041,,,,,
"Apr 19, 1988",,-0.041,,,,,
"Apr 25, 1988",,-0.04,,,,,
"May 19, 1988",,-0.037,,,,,
"May 26, 1988",,-0.036,,,,,
"Jun 12, 1988",,-0.035,,,,,
"Jul 2, 1988",,-0.036,,,,,
"Jul 6, 1988",,-0.036,,,,,
"Aug 7, 1988",,-0.04,,,,,
"Sep 13, 1988",,-0.047,,,,,
"Sep 24, 1988",,-0.05,,,,,
"Oct 19, 1988",,-0.057,,,,,
"Oct 26, 1988",,-0.058,,,,,
"Nov 25, 1988",,-0.065,,,,,
"Jan 1, 1989",,-0.069,,,,,
"Feb 6, 1989",,-0.068,,,,,
"Mar 15, 1989",,-0.063,,,,,
"Apr 4, 1989",-0.041,-0.06,,,,,
"Apr 20, 1989",,-0.057,,,,,
"May 27, 1989",,-0.053,,,,,
"Jul 2, 1989",,-0.052,,,,,
"Aug 8, 1989",,-0.056,,,,,
"Aug 18, 1989",,-0.058,,,,,
"Aug 26, 1989",-0.051,-0.059,,,,,
"Sep 11, 1989",-0.056,-0.063,,,,,
"Sep 13, 1989",,-0.064,,,,,
"Oct 20, 1989",,-0.073,,,,,
"Nov 14, 1989",-0.062,-0.079,,,,,
"Nov 25, 1989",,-0.081,,,,,
"Jan 1, 1990",,-0.085,,,,,
"Jan 1, 1990",-0.143,-0.085,,,,,
"Jan 17, 1990",,-0.085,,,,,
"Feb 6, 1990",,-0.084,,,,,
"Mar 6, 1990",,-0.081,,,,,
"Mar 15, 1990",,-0.08,,,,,
"Apr 7, 1990",,-0.076,,,,,
"Apr 20, 1990",,-0.074,,,,,
"May 27, 1990",,-0.069,,,,,
"Jul 2, 1990",,-0.068,,,,,
"Aug 8, 1990",,-0.072,,,,,
"Sep 13, 1990",,-0.08,,,,,
"Sep 30, 1990",,-0.084,,,,,
"Oct 20, 1990",,-0.089,,,,,
"Nov 25, 1990",,-0.097,,,,,
"Jan 1, 1991",,-0.101,,,,,
"Jan 4, 1991",-0.107,-0.101,,,,,
"Feb 5, 1991",-0.105,-0.1,,,,,
"Feb 6, 1991",,-0.1,,,,,
"Feb 21, 1991",-0.105,-0.099,,,,,
"Mar 15, 1991",,-0.096,,,,,
"Mar 25, 1991",-0.119,-0.094,,,,,
"Apr 20, 1991",,-0.09,,,,,
"May 27, 1991",,-0.085,,,,,
"Jul 2, 1991",,-0.084,,,,,
"Aug 8, 1991",,-0.088,,,,,
"Sep 13, 1991",,-0.096,,,,,
"Oct 3, 1991",,-0.101,,,,,
"Oct 19, 1991",,-0.105,,,,,
"Oct 20, 1991",,-0.105,,,,,
"Nov 25, 1991",,-0.113,,,,,
"Dec 6, 1991",-0.112,,,,,,
"Dec 22, 1991",,,,,,,
"Jan 1, 1992",,,,,,,
"Feb 6, 1992",,,,,,,
"Mar 14, 1992",,,,,,,
"Apr 19, 1992",,,,,,,
"May 26, 1992",,,,,,,
"Jul 2, 1992",,,,,,,
"Jul 17, 1992",-0.133,,,,,,
"Aug 7, 1992",,,,,,,
"Sep 13, 1992",,,,,,,
"Sep 19, 1992",-0.188,,,,,,
"Oct 19, 1992",,,,,,,
"Nov 25, 1992",,,,,,,
"Dec 24, 1992",-0.137,,-0.136,,,,
"Jan 1, 1993",,,-0.14,,,,
"Jan 25, 1993",,,-0.16,,,,
"Feb 6, 1993",,,-0.168,,,,
"Feb 10, 1993",-0.115,,-0.169,,,,
"Mar 15, 1993",,,-0.164,,,,
"Apr 20, 1993",,,-0.153,,,,
"May 27, 1993",,,-0.166,,,,
"Jul 2, 1993",,,-0.156,,,,
"Aug 8, 1993",,,-0.133,,,,
"Sep 13, 1993",,,-0.147,,,,
"Sep 22, 1993",,,-0.154,,,,
"Oct 20, 1993",,,-0.161,,,,
"Nov 25, 1993",,,-0.14,,,,
"Jan 1, 1994",,,-0.143,,,,
"Jan 28, 1994",,,-0.166,,,,
"Feb 6, 1994",,,-0.171,,,,
"Feb 13, 1994",-0.206,,-0.173,,,,
"Mar 1, 1994",,,-0.173,,,,
